<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURJPY,20171229,2000,135.220,135.220,135.220,135.220,4
EURJPY,20180102,0700,135.490,135.600,135.400,135.520,232
EURJPY,20180102,0800,135.510,135.580,135.400,135.530,240
EURJPY,20180102,0900,135.540,135.560,135.330,135.380,240
EURJPY,20180102,1000,135.350,135.450,135.340,135.450,240
EURJPY,20180102,1100,135.470,135.520,135.310,135.310,240
EURJPY,20180102,1200,135.320,135.420,135.260,135.330,240
EURJPY,20180102,1300,135.320,135.340,135.220,135.320,240
EURJPY,20180102,1400,135.280,135.320,135.180,135.180,236
EURJPY,20180102,1500,135.180,135.180,135.020,135.090,240
EURJPY,20180102,1600,135.100,135.150,134.920,135.040,240
EURJPY,20180102,1700,135.050,135.250,135.040,135.140,240
EURJPY,20180102,1800,135.210,135.310,135.210,135.260,236
EURJPY,20180102,1900,135.270,135.340,135.240,135.300,240
EURJPY,20180102,2000,135.310,135.370,135.280,135.360,240
EURJPY,20180102,2100,135.370,135.430,135.330,135.360,232
EURJPY,20180102,2200,135.380,135.420,135.330,135.390,236
EURJPY,20180102,2300,135.380,135.440,135.300,135.310,240
EURJPY,20180103,0000,135.310,135.420,135.310,135.390,236
EURJPY,20180103,0100,135.380,135.490,135.330,135.470,236
EURJPY,20180103,0200,135.450,135.460,135.310,135.360,240
EURJPY,20180103,0300,135.360,135.360,135.260,135.330,240
EURJPY,20180103,0400,135.310,135.330,135.310,135.320,240
EURJPY,20180103,0500,135.310,135.340,135.300,135.340,240
EURJPY,20180103,0600,135.340,135.400,135.320,135.370,240
EURJPY,20180103,0700,135.370,135.380,135.260,135.260,240
EURJPY,20180103,0800,135.260,135.330,135.220,135.240,240
EURJPY,20180103,0900,135.250,135.270,135.130,135.270,240
EURJPY,20180103,1000,135.280,135.280,135.160,135.180,240
EURJPY,20180103,1100,135.170,135.180,134.850,134.930,240
EURJPY,20180103,1200,134.890,134.890,134.790,134.830,240
